url,week_activity,week_volume,avg_day_volume
https://www.google.com/search?q=mulberry%2Bstreet%2Bpizzeria+17040%2Bventura%2Bblvd%2C%2Bencino%2C%2Bca%2B91316%2C%2Busa,"[[0, 0, 0, 0, 0, 18, 48, 69, 59, 40, 38, 55, 67, 67, 53, 30, 0, 0], [0, 0, 0, 0, 0, 18, 34, 44, 42, 32, 24, 24, 30, 32, 24, 12, 0, 0], [0, 0, 0, 0, 0, 14, 51, 75, 51, 22, 20, 32, 46, 51, 42, 26, 0, 0], [0, 0, 0, 0, 0, 8, 51, 67, 22, 16, 32, 48, 61, 57, 42, 24, 0, 0], [0, 0, 0, 0, 0, 16, 42, 51, 30, 20, 28, 44, 59, 65, 59, 46, 0, 0], [0, 0, 0, 0, 0, 24, 67, 91, 63, 32, 32, 59, 89, 100, 79, 46, 20, 0], [0, 0, 0, 0, 0, 14, 38, 59, 57, 46, 51, 73, 93, 95, 75, 46, 20, 0]]",3547,44.58333333333333
https://www.google.com/search?q=stater%2Bbros.%2Bmarkets+14212%2Bmulberry%2Bdr%2C%2Bwhittier%2C%2Bca%2B90604%2C%2Busa,"[[0, 0, 24, 39, 56, 71, 82, 92, 99, 100, 92, 79, 63, 47, 34, 22, 13, 0], [0, 0, 16, 23, 34, 43, 49, 53, 59, 70, 80, 84, 77, 61, 41, 24, 11, 0], [0, 0, 17, 26, 34, 41, 47, 54, 64, 75, 83, 84, 74, 57, 37, 20, 9, 0], [0, 0, 14, 20, 24, 26, 28, 32, 41, 51, 60, 62, 56, 44, 30, 17, 8, 0], [0, 0, 13, 20, 28, 35, 42, 47, 53, 60, 66, 69, 65, 52, 35, 20, 8, 0], [0, 0, 18, 27, 34, 39, 43, 48, 57, 67, 72, 70, 63, 54, 41, 26, 13, 0], [0, 0, 24, 38, 50, 58, 63, 68, 76, 83, 83, 77, 66, 54, 39, 23, 10, 0]]",4970,47.333333333333336
https://www.google.com/search?q=haruchan+3116%2B2nd%2Bst%2C%2Bsanta%2Bmonica%2C%2Bca%2B90405%2C%2Busa,"[[], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 37, 35, 18, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 28, 46, 45, 23, 0, 0], [0, 0, 0, 0, 0, 0, 21, 34, 12, 0, 0, 9, 71, 100, 25, 1, 0, 0], [0, 0, 0, 0, 0, 0, 34, 59, 6, 0, 0, 12, 40, 73, 76, 46, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 32, 45, 48, 35, 0, 0], []]",1058,24.382142857142856
https://www.google.com/search?q=on%2Bthe%2Brocks%2Bbar%2B%26%2Bgrill+2332%2Bwest%2Bcoast%2Bhwy%2C%2Bnewport%2Bbeach%2C%2Bca%2B92663%2C%2Busa,"[[0, 0, 0, 0, 10, 21, 37, 51, 59, 60, 58, 54, 46, 33, 19, 7, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 17, 26, 24, 19, 18, 10, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 12, 20, 22, 17, 8, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 18, 25, 24, 20, 15, 7, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 18, 22, 22, 21, 21, 18, 0, 0], [0, 0, 0, 0, 0, 1, 9, 15, 14, 15, 24, 38, 50, 59, 69, 78, 73, 53], [0, 0, 0, 0, 0, 6, 16, 30, 44, 55, 60, 66, 80, 97, 100, 79, 46, 18]]",2105,28.116562009419148
https://www.google.com/search?q=cvs+511%2Bn%2Bhollywood%2Bway%2C%2Bburbank%2C%2Bca%2B91505%2C%2Busa,"[[1, 1, 1, 5, 14, 26, 39, 53, 66, 78, 86, 89, 88, 84, 77, 67, 56, 45, 33, 21, 12, 4, 1, 1], [1, 1, 4, 17, 33, 48, 60, 66, 70, 73, 76, 80, 83, 84, 80, 73, 64, 51, 38, 25, 13, 4, 1, 1], [1, 1, 8, 20, 32, 42, 50, 54, 58, 61, 64, 66, 64, 62, 60, 60, 59, 52, 40, 24, 10, 0, 1, 1], [1, 1, 4, 12, 22, 33, 45, 54, 60, 64, 64, 64, 64, 65, 66, 66, 64, 58, 46, 33, 20, 10, 1, 1], [1, 3, 10, 20, 33, 47, 59, 67, 72, 73, 73, 76, 80, 86, 87, 82, 72, 58, 43, 30, 19, 9, 3, 1], [1, 1, 9, 20, 33, 49, 66, 80, 92, 98, 99, 95, 89, 83, 80, 77, 74, 67, 57, 41, 26, 12, 3, 1], [1, 1, 1, 5, 18, 35, 53, 66, 70, 71, 73, 80, 93, 100, 94, 80, 62, 50, 41, 35, 28, 20, 11, 3]]",7250,43.38509316770186
https://www.google.com/search?q=maestro%2Bbakery+14050%2Bvanowen%2Bst%2C%2Bvan%2Bnuys%2C%2Bca%2B91405%2C%2Busa,"[[0, 19, 33, 42, 38, 38, 61, 80, 76, 57, 47, 52, 52, 0, 0, 0, 0, 0], [0, 4, 19, 38, 61, 85, 100, 100, 85, 71, 57, 57, 57, 0, 0, 0, 0, 0], [0, 9, 28, 38, 42, 47, 52, 52, 52, 52, 57, 47, 38, 0, 0, 0, 0, 0], [0, 9, 23, 42, 61, 61, 57, 42, 42, 52, 66, 66, 47, 0, 0, 0, 0, 0], [0, 4, 23, 52, 66, 57, 42, 42, 33, 23, 33, 66, 71, 0, 0, 0, 0, 0], [0, 4, 19, 38, 52, 66, 71, 66, 57, 52, 71, 76, 0, 0, 0, 0, 0, 0], []]",3495,42.22619047619048
https://www.google.com/search?q=margaritas%2Bmexican%2Brestaurant+155%2Bs%2Brosemead%2Bblvd%2C%2Bpasadena%2C%2Bca%2B91107%2C%2Busa,"[[0, 0, 0, 0, 0, 84, 100, 75, 44, 35, 43, 52, 52, 43, 28, 0, 0, 0], [0, 0, 0, 0, 0, 22, 31, 33, 28, 22, 22, 30, 38, 39, 31, 0, 0, 0], [0, 0, 0, 0, 0, 18, 29, 29, 20, 15, 26, 54, 81, 86, 64, 0, 0, 0], [0, 0, 0, 0, 0, 26, 36, 35, 25, 15, 14, 24, 38, 42, 31, 0, 0, 0], [0, 0, 0, 0, 0, 28, 54, 54, 31, 19, 27, 42, 52, 47, 32, 0, 0, 0], [0, 0, 0, 0, 0, 25, 41, 42, 30, 21, 29, 52, 75, 81, 66, 0, 0, 0], [0, 0, 0, 0, 0, 18, 29, 35, 32, 30, 41, 68, 93, 91, 62, 0, 0, 0]]",2907,41.528571428571425
https://www.google.com/search?q=super%2Bteriyaki+3811%2Bmartin%2Bluther%2Bking%2Bjr%2Bblvd%2C%2Blynwood%2C%2Bca%2B90262%2C%2Busa,"[[0, 0, 0, 0, 3, 6, 12, 22, 35, 48, 54, 51, 45, 32, 19, 9, 0, 0], [0, 0, 0, 0, 6, 35, 87, 87, 45, 35, 25, 12, 12, 16, 12, 3, 0, 0], [0, 0, 0, 0, 35, 61, 74, 64, 51, 51, 48, 32, 12, 9, 16, 6, 0, 0], [0, 0, 0, 0, 12, 38, 54, 38, 29, 35, 45, 41, 35, 19, 6, 0, 0, 0], [0, 0, 0, 0, 12, 45, 80, 77, 48, 38, 41, 41, 38, 29, 19, 12, 0, 0], [0, 0, 0, 0, 22, 54, 90, 100, 83, 74, 67, 54, 38, 22, 12, 3, 0, 0], [0, 0, 0, 0, 6, 48, 29, 25, 41, 48, 45, 48, 48, 45, 35, 22, 0, 0]]",3061,36.82142857142857
https://www.google.com/search?q=victory%2Bdonuts+13301%2Bvictory%2Bblvd%2C%2Bvan%2Bnuys%2C%2Bca%2B91401%2C%2Busa,"[[0, 0, 13, 41, 79, 86, 51, 20, 6, 6, 6, 0, 3, 3, 0, 3, 3, 0], [0, 0, 6, 27, 62, 79, 58, 24, 6, 6, 17, 10, 0, 0, 0, 3, 13, 0], [0, 0, 0, 37, 82, 75, 27, 3, 0, 0, 3, 3, 3, 3, 6, 6, 3, 0], [0, 0, 3, 37, 93, 82, 55, 17, 3, 3, 6, 6, 6, 6, 3, 3, 3, 0], [0, 0, 13, 51, 100, 100, 55, 20, 10, 10, 10, 6, 3, 3, 3, 6, 10, 0], [0, 0, 0, 20, 37, 48, 44, 27, 13, 6, 0, 0, 0, 0, 3, 6, 6, 0], []]",1818,20.121245421245423
https://www.google.com/search?q=mission%2Bfurniture+635%2Bn%2Beuclid%2Bave%2C%2Bontario%2C%2Bca%2B91762%2C%2Busa,"[[0, 0, 0, 0, 22, 38, 50, 51, 42, 27, 53, 51, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 5, 16, 22, 33, 40, 40, 42, 42, 31, 14, 0, 0, 0, 0], [0, 0, 0, 0, 16, 40, 20, 18, 31, 37, 31, 35, 35, 16, 0, 0, 0, 0], [0, 0, 0, 0, 18, 27, 29, 24, 20, 22, 27, 29, 22, 12, 0, 0, 0, 0], [0, 0, 0, 0, 9, 18, 22, 20, 18, 31, 64, 90, 75, 35, 0, 0, 0, 0], [0, 0, 0, 0, 14, 25, 31, 31, 27, 29, 37, 40, 31, 16, 0, 0, 0, 0], [0, 0, 0, 0, 11, 59, 72, 66, 100, 70, 48, 53, 35, 0, 0, 0, 0, 0]]",2305,34.93730158730159
https://www.google.com/search?q=best%2Bbuy+25422%2Bel%2Bpaseo%2C%2Bmission%2Bviejo%2C%2Bca%2B92691%2C%2Busa,"[[0, 0, 0, 0, 35, 63, 81, 88, 94, 93, 81, 66, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 33, 44, 51, 56, 63, 67, 65, 59, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 43, 51, 54, 55, 57, 59, 60, 57, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 25, 34, 44, 48, 47, 45, 46, 46, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 33, 45, 54, 59, 60, 60, 59, 56, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 35, 48, 57, 59, 57, 56, 58, 60, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 49, 78, 97, 100, 93, 86, 78, 70, 0, 0, 0, 0, 0, 0]]",3317,59.232142857142854
https://www.google.com/search?q=las%2Bislas%2Bmarias%2Bontario+1133%2Bw%2B6th%2Bst%2C%2Bontario%2C%2Bca%2B91762%2C%2Busa,"[[], [0, 0, 0, 0, 0, 0, 3, 7, 12, 15, 15, 13, 7, 5, 3, 0, 0, 0], [0, 0, 0, 0, 0, 0, 6, 9, 9, 6, 9, 12, 12, 7, 2, 0, 0, 0], [0, 0, 0, 0, 0, 0, 4, 7, 9, 11, 12, 13, 13, 11, 7, 0, 0, 0], [0, 0, 0, 0, 0, 0, 9, 6, 4, 7, 12, 16, 16, 12, 6, 0, 0, 0], [], []]",327,5.190476190476191
https://www.google.com/search?q=little%2Bcaesars%2Bpizza+11836%2Bhawthorne%2Bblvd%2C%2Bhawthorne%2C%2Bca%2B90250%2C%2Busa,"[[0, 0, 0, 0, 9, 17, 26, 39, 48, 56, 63, 73, 82, 85, 70, 0, 0, 0], [0, 0, 0, 0, 0, 12, 19, 26, 34, 41, 46, 46, 51, 60, 68, 0, 0, 0], [0, 0, 0, 0, 7, 9, 17, 26, 36, 41, 43, 46, 58, 78, 73, 0, 0, 0], [0, 0, 0, 0, 4, 12, 21, 31, 36, 36, 39, 51, 68, 63, 68, 0, 0, 0], [0, 0, 0, 0, 4, 9, 14, 24, 34, 41, 46, 48, 56, 75, 85, 0, 0, 0], [0, 0, 0, 0, 7, 9, 14, 17, 29, 53, 80, 92, 95, 100, 92, 68, 0, 0], [0, 0, 0, 0, 4, 14, 29, 41, 39, 41, 65, 90, 90, 82, 90, 82, 0, 0]]",3593,45.7538961038961
https://www.google.com/search?q=domino%27s%2Bpizza+601%2Bmccray%2Bst%2B%23102%2C%2Bhollister%2C%2Bca%2B95023%2C%2Busa,"[[], [0, 0, 0, 0, 4, 12, 21, 34, 51, 73, 92, 100, 90, 65, 39, 19, 7, 2], [0, 0, 0, 0, 21, 29, 34, 36, 36, 39, 41, 46, 43, 39, 26, 14, 2, 2], [0, 0, 0, 0, 9, 14, 19, 21, 21, 21, 21, 39, 39, 9, 2, 2, 2, 2], [0, 0, 0, 0, 24, 29, 26, 21, 24, 31, 41, 46, 46, 41, 29, 17, 7, 2], [0, 0, 0, 0, 2, 14, 26, 26, 17, 12, 14, 21, 26, 24, 19, 12, 4, 2], []]",1841,18.785714285714285
https://www.google.com/search?q=domino%27s%2Bpizza+103%2Bw%2Bcentral%2Bave%2Bste%2Ba%2C%2Bbrea%2C%2Bca%2B92821%2C%2Busa,"[[0, 0, 0, 0, 8, 15, 20, 22, 20, 23, 34, 46, 49, 43, 36, 28, 19, 0], [0, 0, 0, 0, 5, 5, 6, 8, 10, 17, 25, 32, 32, 24, 14, 5, 2, 0], [0, 0, 0, 0, 7, 8, 5, 5, 9, 16, 25, 33, 36, 35, 28, 19, 11, 0], [0, 0, 0, 0, 1, 3, 5, 7, 11, 18, 25, 32, 35, 33, 27, 20, 12, 0], [0, 0, 0, 0, 5, 5, 8, 13, 20, 30, 40, 46, 47, 42, 32, 21, 12, 0], [0, 0, 0, 0, 4, 11, 19, 15, 19, 32, 50, 70, 81, 82, 70, 51, 32, 18], [0, 0, 0, 0, 7, 11, 15, 19, 21, 28, 45, 71, 95, 100, 81, 51, 30, 22]]",2485,26.405023547880692
https://www.google.com/search?q=diana%27s%2Bmexican%2Bfood%2Bproducts+16330%2Bpioneer%2Bblvd%2C%2Bnorwalk%2C%2Bca%2B90650%2C%2Busa,"[[0, 8, 22, 43, 67, 86, 99, 100, 80, 49, 29, 27, 32, 29, 17, 6, 0, 0], [0, 9, 15, 22, 29, 36, 41, 43, 41, 36, 31, 30, 32, 26, 14, 5, 0, 0], [0, 7, 14, 23, 32, 38, 42, 45, 45, 44, 39, 32, 24, 16, 10, 5, 0, 0], [0, 3, 9, 18, 29, 39, 46, 47, 44, 38, 33, 28, 24, 19, 14, 10, 0, 0], [0, 7, 11, 16, 22, 26, 30, 32, 31, 28, 25, 24, 27, 29, 22, 11, 0, 0], [0, 8, 25, 36, 33, 36, 47, 52, 42, 29, 25, 29, 35, 33, 25, 13, 5, 0], [0, 11, 23, 36, 48, 57, 63, 61, 55, 48, 43, 38, 33, 26, 19, 12, 7, 0]]",3315,30.94464285714286
https://www.google.com/search?q=mi%2Bpueblito%2Bsan%2Bjuan%2Brestaurant+1341%2Bn%2Bwilmington%2Bblvd%2C%2Bwilmington%2C%2Bca%2B90744%2C%2Busa,"[[0, 0, 0, 52, 88, 100, 80, 52, 41, 46, 46, 40, 40, 38, 22, 0, 0, 0], [0, 0, 0, 8, 19, 29, 32, 28, 16, 8, 11, 20, 25, 14, 2, 0, 0, 0], [0, 0, 0, 2, 11, 22, 26, 23, 14, 10, 14, 25, 32, 26, 13, 0, 0, 0], [0, 0, 0, 5, 31, 28, 20, 22, 14, 10, 14, 23, 28, 23, 13, 0, 0, 0], [0, 0, 0, 14, 37, 5, 17, 20, 5, 1, 8, 20, 28, 28, 19, 0, 0, 0], [0, 0, 0, 7, 19, 22, 19, 16, 13, 11, 20, 41, 58, 50, 26, 7, 0, 0], [0, 0, 0, 28, 52, 56, 44, 31, 23, 20, 26, 34, 38, 34, 23, 11, 0, 0]]",2237,25.96336996336996
https://www.google.com/search?q=oliveto+5655%2Bcollege%2Bave%2C%2Boakland%2C%2Bca%2B94618%2C%2Busa,"[[0, 0, 6, 9, 13, 16, 16, 15, 12, 10, 15, 35, 67, 85, 68, 0, 0, 0], [0, 0, 8, 15, 28, 46, 61, 62, 49, 32, 24, 34, 54, 66, 57, 0, 0, 0], [0, 0, 8, 16, 26, 34, 40, 40, 33, 25, 20, 29, 51, 63, 46, 0, 0, 0], [0, 0, 4, 11, 20, 30, 37, 37, 32, 22, 16, 38, 66, 47, 42, 0, 0, 0], [0, 0, 8, 12, 19, 34, 47, 41, 22, 13, 22, 50, 79, 83, 58, 0, 0, 0], [0, 0, 9, 18, 30, 42, 50, 51, 46, 38, 38, 50, 70, 88, 79, 39, 0, 0], [0, 0, 3, 7, 13, 18, 23, 24, 22, 19, 23, 43, 77, 100, 87, 51, 0, 0]]",3382,36.25588697017269
https://www.google.com/search?q=cedar%2Bcreek%2Binn+26860%2Bortega%2Bhwy%2C%2Bsan%2Bjuan%2Bcapistrano%2C%2Bca%2B92675%2C%2Busa,"[[0, 0, 0, 0, 38, 73, 100, 99, 74, 50, 46, 54, 51, 32, 13, 0, 0, 0], [0, 0, 0, 0, 0, 34, 50, 50, 36, 23, 28, 47, 55, 38, 15, 0, 0, 0], [0, 0, 0, 0, 0, 42, 58, 56, 39, 22, 18, 30, 45, 44, 28, 0, 0, 0], [0, 0, 0, 0, 0, 31, 45, 41, 25, 18, 27, 47, 58, 49, 28, 0, 0, 0], [0, 0, 0, 0, 0, 43, 58, 54, 34, 21, 23, 37, 49, 45, 29, 0, 0, 0], [0, 0, 0, 0, 0, 39, 51, 50, 36, 25, 35, 62, 77, 62, 38, 20, 0, 0], [0, 0, 0, 0, 0, 41, 59, 61, 51, 47, 57, 75, 86, 80, 61, 37, 0, 0]]",3300,44.83116883116883
https://www.google.com/search?q=boston%2Bmarket+2300%2Bfair%2Boaks%2Bblvd%2C%2Bsacramento%2C%2Bca%2B95825%2C%2Busa,"[[0, 0, 0, 0, 0, 27, 52, 67, 64, 54, 49, 50, 47, 37, 25, 0, 0, 0], [0, 0, 0, 0, 0, 42, 66, 71, 59, 49, 49, 54, 55, 50, 38, 0, 0, 0], [0, 0, 0, 0, 0, 54, 64, 62, 50, 33, 28, 52, 67, 38, 27, 0, 0, 0], [0, 0, 0, 0, 0, 45, 64, 66, 52, 38, 44, 55, 54, 33, 27, 0, 0, 0], [0, 0, 0, 0, 0, 44, 61, 69, 67, 54, 45, 59, 74, 52, 33, 0, 0, 0], [0, 0, 0, 0, 0, 37, 45, 49, 44, 35, 38, 66, 100, 98, 59, 0, 0, 0], [0, 0, 0, 0, 0, 20, 35, 47, 49, 47, 52, 64, 72, 66, 45, 0, 0, 0]]",3584,51.2
