,_id,count,companies
1243,sweetgreen.com,5,"['sweetgreen', 'Sweetgreen']"
1244,lithiamotors.com,1,['Lithia Auto Stores']
1245,sonicdrivein.com,3,['SONIC Drive-in']
1246,innout.com,3,"['In-n-out', 'In-N-Out']"
1247,idbny.com,1,['IDB Bank']
1248,sinreichlaw.com,2,"['Eich Group', 'The Sinreich Group']"
1249,realservices.com,1,['Real Services']
1250,characteroaksrealestate.com,4,['Character Oaks Real Estate']
1251,imcequitygroup.com,4,['IMC Equity Group']
1252,collardproperties.com,1,['Michael Collard Properties']
1253,osf.com,2,['Old Spaghetti Factory']
1254,lockwooddev.com,3,['Lockwood Development']
1255,matthews.com,23,['Matthews Real Estate Investment Services']
1256,fitwall.com,2,['Fitwall']
1257,rmcpg.com,10,['RMC Property Group']
1258,zgallerie.com,2,['Z Gallerie']
1259,oldrepublictitle.com,4,['Old Republic Title']
1260,cambridgeproperties.com,2,['Cambridge Properties']
1261,winkelmann.com,2,['Winkelmann & Associates']
1262,famousbrandsintl.com,1,['Mrs. Fields']
1263,brentwooddev.com,1,['Brentwood Developments']
1264,shagbarkfl.com,3,['Shagbark Properties']
1265,naturalexpressionsny.com,1,['Natural Expressions NY']
1266,expediafranchise.com,1,['Expedia Cruiseshipcenters']
1267,fredloya.com,1,['Fred Loya Insurance']
1268,magellanarchitects.com,3,"['MAGELLAN ARCHITECTS', 'Magellan Architects']"
1269,mwmrealestate.com,2,['Maus Warwick Matthews & Co']
1270,jmpholdings.com.au,1,['JMP Holdings']
1271,usf.edu,3,['University of South Florida']
1272,bibibop.com,1,['Bibibop']
1273,raverg.com,1,['Pie Five']
1274,neconstruction.com,3,['New England Construction']
1275,pointerstx.com,1,['Pointer Realty']
1276,retrofitness.com,2,['Retro Fitness']
1277,clarionconsultsusa.com,2,['Clarion Consulting']
1278,worthe.com,1,['Worthe Real Estate Group']
1279,yogenfruz.com,1,['Yogen Fruz']
1280,epropinc.com,2,['Engstrom Properties']
1281,techstyle.com,2,['Fabletics']
1282,golfland.com,1,['Golfland']
1283,empirestaterealtytrust.com,1,['Empire State Realty Trust']
1284,daytontx.com,4,['Dayton Community Development']
1285,evertrustbank.com,1,['EverTrust Bank']
1286,stealthmonitoring.com,3,['Stealth Monitoring']
1287,azoradvisoryservices.com,3,['Azor Advisory Services']
1288,meridiancapital.com,8,['Meridian Capital Group']
1289,stainback.com,3,['The Stainback Organization']
1290,rainiercompanies.com,3,['Rainier Companies']
1291,lewisop.com,1,['Lewis Retail Centers']
1292,aldi-nord.de,6,['Aldi']
1293,meritagehospitality.com,1,['Meritage Hospitality Group']
1294,anaheim.net,3,['City of Anaheim']
1295,trinitycre.com,13,['Trinity Commercial Group']
1296,glimchergroup.com,1,['Glimcher Group']
1297,cleanjuice.com,2,['Clean Juice']
1298,newquestcrosswell.com,1,['Newquest Properties']
1299,ross-realty.com,5,['Ross Realty Investments']
1300,ashworthcollege.edu,1,['Ashworth College']
1301,greenteamworldwide.com,3,['Green Team Worldwide Environmental Group']
1302,beattielaw.com,3,['Beattie Padovano']
1303,daktronics.com,2,['Daktronics']
1304,turnerasphalt.com,9,['Turner Asphalt']
1305,cbcnorcal.com,1,['Coldwell Banker Commercial Affiliates']
1306,retailre.com,1,['Retail Real Estate Advisors']
1307,checkers.com,1,"[""Checkers/Rally's""]"
1308,Lockehouse.com,3,"['Pacific Catch', 'Lockehouse', 'Lockehouse Retail Group']"
1309,grillconcepts.com,1,['Public School on Tap']
1310,earthboundtrading.com,1,['Earthbound Trading Co']
1311,netcoinvestments.com,1,['Netco Investments']
1312,ucsb.edu,1,['UC Santa Barbara']
1313,richemont.com,1,['Chloe']
1314,bareburger.com,1,['Bareburger']
1315,harthickman.com,1,['Hart & Hickman']
1316,tccommercialre.com,1,['Treasure Coast Commercial Real Estate']
1317,stage.com,3,['Stage Stores']
1318,horizonproperties.com,10,['Horizon Properties']
1319,retailsites.net,4,['Retail Sites']
1320,tricommercial.com,4,['TRI Commercial Real Estate Services']
1321,bradysproperties.com,1,"[""Brady's Properties""]"
1322,en-site.com,4,['Ensite']
1323,newregionalplanning.com,1,['New Regional Planning']
1324,vestar.com,7,['Vestar']
1325,lanebryant.com,4,"['Lane Bryant', 'Ryan']"
1326,retailassetmanagementinc.com,2,['Retail Asset Management']
1327,vanguardrealtyassociates.com,1,['Vanguard Realty']
1328,broadwaygroup.net,5,['The Broadway Group']
1329,haagenco.com,2,['Haagen Company']
1330,nekterjuicebar.com,3,"['Main + Main', 'Nekter Juice Bar']"
1331,frostbank.com,2,['Frost Bank']
1332,merlonegeier.com,11,['Merlone Geier Management']
1333,tmghawaii.com,1,['The Macnaughton Group']
1334,lscapital.com,1,['LS Capital']
1335,oberer.com,2,['Oberer Companies']
1336,gaithersburgmd.gov,1,['City of Gaithersburg']
1337,dfrg.com,1,"[""Del Frisco's""]"
1338,capitalrivers.com,4,['Capital Rivers Commercial']
1339,karpe.com,1,['Karpe Commercial Real Estate']
1340,pcgov.org,1,['City of Panama City']
1341,trumbull-ct.gov,1,['Town of Trumbull']
1342,blackbeardiner.com,3,['Black Bear Diner']
1343,mansfieldequities.com,3,['Mansfield Equities']
1344,octopusrestaurant.com,1,['Gen Korean BBQ House']
1345,sansonegroup.com,4,['Sansone Group']
1346,avisonyoung.com,41,"['Avison Young', 'Avison Young Canada']"
1347,ggcity.org,2,['City of Garden Grove']
1348,ajcgarfunkel.com,3,['A J & C Garfunkel']
1349,stanbery.com,4,['Stanbery Development']
1350,paginvestments.com,5,['PAG Investments']
1351,unt.edu,1,['University of North Texas']
1352,brucestrumpf.com,5,['Bruce Strumpf']
1353,pigtailsandcrewcuts.com,3,['Pigtails & Crewcuts']
1354,CLighthouse.com,1,"[""Children's Lighthouse""]"
1355,petco.com,3,['Petco']
1356,cordish.com,3,['The Cordish Companies']
1357,commercialpropertiesinc.com,2,['Commercial Properties']
1358,cornerstonecommercialrealty.com,1,['Cornerstone Commercial Realty']
1359,strategicamg.com,1,['Strategic Asset Management Group']
1360,unlv.edu,1,['UNLV']
1361,arqui300.com,5,['Arqui300']
1362,noblep.com,5,['Noble Properties']
1363,hpb.com,2,['Half Price Books']
1364,keiarchitects.com,1,['KEI Architects']
1365,floridaretailpartners.com,3,['Florida Retail Partners']
1366,remax.com,2,['RE/MAX']
1367,drakedevelopment.com,2,['Drake Development']
1368,blcompanies.com,9,['BL Companies']
1369,westar1.com,1,['Westar Associates']
1370,prestigepreschoolacadamy.com,1,['Prestige Preschool Academy']
1371,vrpartners.com,4,['Venture Retail Partners']
1372,jeisenberg.com,1,['Jeff Eisenberg & Associates']
1373,cadrerealty.com,3,['Cadre Realty']
1374,freshmillions.com,1,['Fresh Millions']
1375,schnader.com,4,['Schnader Harrison Segal & Lewis']
1376,ihop.com,2,['IHOP']
1377,sjcfl.us,1,['St. Johns County']
1378,pmpediatrics.com,4,['PM Pediatrics']
1379,cwdriver.com,1,['C.W. Driver Companies']
1380,seacoastbank.com,5,"['Seacoast National Bank', 'Seacoast Bank']"
1381,citi.com,2,['Citi']
1382,tollesonaz.org,1,['City of Tolleson']
1383,landmarkrealestate.net,5,"['ARK Commercial', 'Landmark Commercial Real Estate', 'Land']"
1384,thegreenberggroup.com,2,"['Drybar', 'The Greenberg Group']"
1385,ukwfranchising.com,2,['Uni K Wax']
1386,wilhelmagency.com,1,['THE WILHELM AGENCY']
1387,myessentia.com,1,['Essentia Mattress']
1388,partsauthority.com,1,['Parts Authority']
1389,bilzin.com,5,['Bilzin Sumberg']
1390,esdicorp.com,1,['ESDI']
1391,greatharvest.com,2,['Great Harvest Bread Company']
1392,emeraldx.com,2,['Emerald Expositions']
1393,bakerkatz.com,8,['Baker Katz']
1394,allstate.com,2,['Allstate Insurance']
1395,foremark.com,6,"['Foremark', 'Rock Bottom Brewery']"
1396,kdcconstruction.com,2,['KDC Construction']
1397,dwoskin.com,5,['A.J. Dwoskin & Associates']
1398,realogy.com,4,['Realogy Franchise Group']
1399,parkescompanies.com,4,['The Parkes Companies']
1400,choeyre.com,1,['Charles Hoey and Associates']
1401,ccgmd.com,3,"['G Group', 'Chesapeake Contracting Group']"
1402,capricapital.com,1,['Capri Capital Partners']
1403,thomasenglish.com,3,['Thomas English Retail Real Estate']
1404,raisingcanes.com,3,"[""Raising Cane's""]"
1405,vermontrealestate.com,4,"['Pomerleau Real Estate', 'EDGE Realty Partners', 'Pomerleau Real Estate Co']"
1406,cleeman.com,1,['Cleeman Realty Group']
1407,brixtoncapital.com,4,['Brixton Capital']
1408,bsgre.com,1,['CBRE']
1409,cityofspringtown.com,2,['City of Springtown']
1410,nairl.com,2,['NAI Robert Lynn']
1411,driveshack.com,1,['Drive Shack']
1412,beckshoes.com,1,['Beck Shoes']
1413,unos.com,2,['Uno Chicago Grill']
1414,saltzmichelson.com,1,['Saltz Michelson  Architects']
1415,microsoft.co,1,['Microsoft Store']
1416,mattressfirm.com,5,['Mattress Firm']
1417,deseretmgt.com,1,['Deseret Book']
1418,checkintocash.com,1,['Check Into Cash']
1419,ahern.com,1,['Ahern Rentals']
1420,vmiarchitecture.com,3,['VMI Architecture']
1421,delcodevelopment.com,1,['Delco Development']
1422,topgolf.com,3,['Topgolf']
1423,millerthomson.com,1,['Illi Commercial Real Estate']
1424,cartridgeworld.com,2,['Cartridge World']
1425,pitajungle.com,1,['Pita Jungle']
1426,brinker.com,5,"[""Maggiano's Little Italy"", ""Chili's"", 'Brinker International']"
1427,burlesontx.com,2,['City of Burleson']
1428,equitymultiple.com,1,['Equitymultiple']
1429,filson.com,1,['Filson']
1430,friendswood.com,3,"['City of Friendswood', 'DSW']"
1431,highlandvillage.org,1,['City of Highland Village']
1432,divaris.com,25,['Divaris Real Estate']
1433,justiceretail.com,1,['Justice']
1434,ryan.com,2,['Ryan']
1435,fourpost.com,1,['Fourpost']
1436,nahoku.com,2,['Na Hoku']
1437,cibc.com,1,['CIBC']
1438,berkeleycap.com,10,['Berkeley Capital Advisors']
1439,usmetrobank.com,1,['US Metro Bank']
1440,kanerealtycorp.com,2,['Kane Realty']
1441,woodmont.com,21,"['The Woodmont Company', 'Altitude Trampoline Park', 'Woodmont']"
1442,summitrealtyjax.com,4,['Summit Realty Partners']
1443,tlctristate.com,1,['TLC Tri-state Laundry Companies']
1444,barrysbootcamp.com,2,"[""Barry's Bootcamp""]"
1445,santa-ana.org,2,['City of Santa Ana']
1446,mva-arch.com,3,['MV+A Architects']
1447,totalwine.com,2,['Total Wine & More']
1448,extremepizza.com,2,['Extreme Pizza']
1449,t-mobile.com,1,['Metro By T-mobile']
1450,paccra.com,8,['Cushman & Wakefield']
1451,terrus.com,1,['Terrus Real Estate Group']
1452,blakecommercial.com,2,['Blake Commercial']
1453,itsugar.com,4,"[""IT'SUGAR""]"
1454,PandaRG.com,1,['Panda Express']
1455,papadop.com,8,['Papadopoulos Properties']
1456,equityretailbrokers.com,18,['Equity Retail Brokers']
1457,greenworkslending.com,2,['Greenworks Lending']
1458,ckr.com,6,"[""Hardee's"", ""Carl's Jr""]"
1459,spencergifts.com,1,['Spencer Spirit Holdings']
1460,saulcenters.com,10,['Saul Centers']
1461,muginoho.com,1,"[""Beard Papa's""]"
1462,cahpcu.org,1,['C.A.H.P. Credit Union']
1463,tradecorllc.com,1,['Calbay Development']
1464,creativeretailworks.com,1,['Creative Retail Works']
1465,premieramerica.com,2,['Premier America Credit Union']
1466,gohealthuc.com,3,"['Gohealth Urgent Care', 'Gohealth', 'GoHealth']"
1467,halferty.com,3,['Halferty Development Company']
1468,uark.edu,1,['University of Arkansas']
1469,rsparch.com,5,['RSP Architects']
1470,cameronindustrialfoundation.com,1,['Cameron Economic Development']
1471,regionscommercial.com,1,['Regions Commercial']
1472,lazydogcafe.com,1,['Lazy Dog']
1473,brokenyolkcafe.com,1,['Broken Yolk']
1474,trebron.com,1,['Trebron']
1475,deep-river.com,4,['Deep River Partners']
1476,buddyrents.com,2,"[""Buddy's Home Furnishings""]"
1477,iheruc.com,1,['Intuitive Health']
1478,propmodo.com,1,['Propmodo']
1479,codina.com,3,['Codina Partners']
1480,klgates.com,1,['K&L Gates']
1481,teamofchoice.com,4,"['Mcmahon Associates', 'Benchmark Group']"
1482,metcapadvisors.com,2,['Metropolis Capital Advisors']
1483,freadvisors.com,2,['Anytime Fitness']
1484,yiwulangantrading.com,17,['Langan']
1485,jcpenney.com,3,['JC Penney']
1486,regions.com,4,['Regions Bank']
1487,cabelas.com,2,"[""Cabela's""]"
1488,avantrealestate.com,3,"['Avant Real Estate', 'American Tire Depot']"
1489,mlbell.com,2,['M.L. Bell Construction']
1490,signatureny.com,5,['Signature Bank']
1491,biginkre.com,1,['Bigink Real Estate']
1492,l2marchitects.com,3,['L2M Architects']
1493,estrellainsurance.com,1,['Estrella Insurance']
1494,thevireogroup.com,2,['The Vireo Group']
1495,reliablegroup.com,1,['Reliable Group']
1496,jambajuice.com,1,['Jamba Juice']
1497,parkerburnell.com,1,['Parker Burnell Real Estate Group']
1498,belk.com,1,['Belk']
1499,neoscape.com,1,['Neoscape']
1500,emerging.com,5,['EMERGING']
1501,firststreetonline.com,1,['First Street']
1502,coastdental.com,1,['Coast Dental']
1503,captaintonys.com,1,"[""Captain Tony's Pizza""]"
1504,round1usa.com,1,['Round1 Bowling & Amusement']
1505,truenorthrepm.com,1,['Punch Bowl Social']
1506,marcusmillichap.com,167,"['De Rito Partners Development', 'Marcus Millichap', 'Marcus & Millichap', 'Marcus']"
1507,un-investment.com,1,['Hospitality Group']
1508,guggenheiminc.com,2,['Guggenheim Commercial Real Estate Group']
1509,ClarionConsultsUSA.com,1,['Clarion Consulting']
1510,chopkinsrealestate.com,1,['CHRE']
1511,c2-designgroup.com,2,['C2 Design Group']
1512,pendleton-usa.com,1,['Pendleton']
1513,solsystems.com,2,['Sol Systems']
1514,crcrawford.com,1,['CR CRawford Construction']
1515,huntington.com,1,['Huntington National Bank']
1516,lmdevpartners.com,5,['L&M Development Partners']
1517,avaloninvestmentsinc.com,1,['Avalon Development']
1518,bokmanrock.com,1,['Bokman Rock Commercial Real Estate']
1519,axiomstrategies.com,1,['Axiom Strategies']
1520,logiccre.com,2,['Logic Commercial Real Estate']
1521,riosouthtexas.com,1,['Rio South Texas Economic Council']
1522,related.com,4,['Related Companies']
1523,winproperties.co.id,3,['Win Properties']
1524,britishswimschool.com,1,['British Swim School']
1525,bolourassociates.com,1,['BOLOUR']
1526,livingspaces.com,1,['Living Spaces']
1527,usps.gov,1,['U.S. Post Office']
1528,adeptmind.ai,1,['Adeptmind']
1529,relaxtheback.com,1,['Relax The Back']
1530,pricechopper.com,1,['Price Chopper Supermarkets']
1531,jcrew.com,3,['J. Crew']
1532,atlanticrealtyinc.com,1,['Atlantic Realty Management']
1533,cmnrgroup.com,2,['The CM&R Group']
1534,growenid.com,1,['Enid Regional Development Alliance']
1535,ymcasf.org,1,['YMCA']
1536,mckently.com,2,['Mckently Malak Architects']
1537,chaseprop.com,2,['Chase Properties']
1538,icre.com,1,['Icre']
1539,dmsdevelopment.com,3,['DMS Development']
1540,earchboundtrading.com,1,['Earthbound Trading Co']
1541,universalbank.com,1,['Universal Bank']
1542,petclubstores.com,1,['Pet Club Vet Clinic']
1543,mbveng.com,2,['MBV Engineering']
1544,pinetree.com,8,['Pine Tree']
1545,fullerton.edu,2,"['California State University, Fullerton', 'California State University-fullerton']"
1546,saglo.com,7,['Saglo Development']
1547,mooyah.com,1,['MOOYAH']
1548,uniqlo-usa.com,1,['UNIQLO']
1549,formandplace.com,1,['Form + Place']
1550,yesway.com,1,['Yesway']
1551,paveyourdriveway.com,2,['Driveway Maintenance']
1552,balboabrands.com,2,['Juice It Up!']
1553,slewisrealestate.com,2,['Lewis Real Estate Services']
1554,doucetengineers.com,1,['Doucet & Associates']
1555,hamiltonengineering.us,1,['Hamilton Engineering & Surveying']
1556,ediblearrangements.com,1,['Edible Arrangements']
1557,smilebrands.com,1,['Bright Now Dental']
1558,gcapinc.com,1,['Gryphon Capital']
1559,spectrumcre.com,3,['Spectrum Commercial Real Estate']
1560,calldare.com,2,['Dare Commercial Services']
1561,miller-capital.com,1,['Miller Capital Advisory']
1562,lafayette.org,7,['Lafayette Economic Development Authority']
1563,ingka.ikea.com,2,['IKEA']
1564,vallcoshoppingmall.com,1,['Vallco Shopping Mall']
1565,rubiconrealty.com,5,['Rubicon Realty Group']
1566,tsgproperties.com,8,['The Staenberg Group']
1567,industriousoffice.com,3,['Industrious']
1568,foodmps.com,1,['Food Management Partners']
1569,wetzels.com,5,"[""Wetzel's Pretzels""]"
1570,connecthearing.com,1,['Connect Hearing']
1571,unacast.com,3,['Unacast']
1572,whitestoneassoc.com,1,['Whitestone Associates']
1573,flsouthern.edu,2,['Florida Southern College']
1574,littleelm.org,2,['Town of Little Elm']
1575,rnrtires.com,4,['RNR Tire Express']
1576,calgolddevelopment.com,1,['California Gold Development']
1577,sjcu.org,1,['PremierOne Credit Union']
1578,hannacre.com,5,['Hanna Commercial Real Estate']
1579,omega-env.com,2,['Omega Environmental Services']
1580,marukai.com,2,['Marukai Japanese Supermarket']
1581,tobinproperties.se,2,['Tobin Properties']
1582,calbt.com,1,['California Bank & Trust']
1583,harryfox.com,3,['HFA']
1584,versatileres.com,1,['Versatile Real Estate Solutions']
1585,flockeavoyer.com,13,"['Flocke & Avoyer Commercial Real Estate', 'Luna Grill']"
1586,landmarkcu.com,1,['Landmark Credit Union']
1587,sangertexas.org,1,['City of Sanger']
1588,avidrea.com,1,['Avid Real Estate Advisors']
1589,northbridgecreg.com,1,['Northbridge Commercial Real Estate Group']
1590,eileenfisher.com,1,['Eileen Fisher']
1591,sbarro.com,1,['Sbarro']
1592,bellcommercial.net,2,['Bell Commercial']
1593,learningcaregroup.com,2,"['Learning Care Group', 'La Petite Academy']"
1594,blacktidedev.com,1,['Blacktide Development']
1595,eatfitgo.com,1,['Eat Fit Go']
1596,sdacre.com,2,['Strategic Development Advisors']
1597,cityofranchocordova.org,2,['City of Rancho Cordova']
1598,rebkee.com,3,['REBKEE']
1599,lakestreetventures.com,1,['Lake Street Ventures']
1600,anbtx.com,2,['American National Bank of Texas']
1601,harkins.com,1,['Harkins Theatres']
1602,bentley.edu,1,['Bentley University']
1603,pikenursery.com,1,['Armstrong Garden Centers']
1604,redwingshoes.com,2,['Red Wing Shoes']
1605,511tactical.com,2,"['5.11 Tactical', '511 Tactical']"
1606,lmicapital.com,3,['LMI Capital']
1607,bathfitter.com,1,['Bath Fitter']
1608,umami.com,1,['Umami Burger']
1609,downtowndecorations.com,1,['Downtown Decorations']
1610,saul.com,1,['Saul Ewing Arnstein & Lehr']
1611,aacusa.com,2,['American Asset']
1612,mcclureusa.com,3,['Mcclure Partners']
1613,flywheelsports.com,2,['Flywheel']
1614,cityoforange.org,1,['City of Orange']
1615,aldrealty.com,4,['Gallelli Real Estate']
1616,fatfrogmedia.com,3,['KEITH']
1617,earthcam.com,1,['Earthcam']
1618,zaodevelopment.com,1,['Wokcano']
1619,freewayproperties.net,2,['Freeway Properties']
1620,eprkc.com,2,['EPR Properties']
1621,usc.edu,9,['University of Southern California']
1622,batteriesplus.com,2,['Batteries Plus Bulbs']
1623,sachsrealty.com,2,['Sachs Realty']
1624,homeservices.com,2,"['HomeServices of America', 'Homeservices of America']"
1625,raiderhill.com,13,['Raider Hill Advisors']
1626,whiting-turner.com,118,"['Cushman & Wakefield', 'City Center Bishop Ranch A Sunset']"
1627,echorealty.com.au,13,['ECHO Realty']
1628,jllpartners.com,1,['ACE Cash Express']
1629,trcretail.com,4,"['TRC', 'TRC Retail']"
1630,mcbrealestate.com,6,['MCB Real Estate']
1631,kaady.com,1,['Kaady Car Wash']
1632,whitestonereit.com,8,['Whitestone REIT']
1633,mcmillanmetro.com,1,['Mcmillan Metro']
1634,mgretailpartners.com,2,['MG Retail Partners']
1635,ocoee.org,5,['City of Ocoee']
1636,ProgressiveREP.com,1,['Progressive Real Estate Partners']
1637,hammerandnailsgrooming.com,1,['Hammer and Nails']
1638,TrachmanIndevco.com,1,['Trachman Indevco']
1639,53.com,1,['Fifth Third Bank']
1640,begroup.us,1,['Black Equities Group']
1641,acpmanagement.com,2,['ACP Management']
1642,simonelectric.com,41,['Simon']
1643,xavierhs.org,1,['Xavier High School']
1644,fwp-inc.com,3,['First Western Properties']
1645,hopdoddy.com,2,['Hopdoddy Burger Bar']
1646,pepboys.com,3,['Pep Boys']
1647,tlgrealty.com,5,"['The Lawrence Group', 'Lawrence Group']"
1648,onesothebysrealty.com,1,['ONE SOTHEBYS INTERNATIONAL REALTY']
1649,akrf.com,1,['AKRF']
1650,ecfg.us,1,['Equity Capital Funding Group']
1651,kp.org,1,['Kaiser Permanente']
1652,lewismc.com,7,['Lewis Retail Centers']
1653,thelegaspi.com,2,['The Legaspi Company Marketing / Realty']
1654,royalfarms.com,1,['Royal Farms']
1655,nyu.edu,6,['New York University']
1656,boneheadsgrill.com,1,['Boneheads Fire Grilled']
1657,madisoncres.com,20,['Madison Commercial Real Estate Services']
1658,ldry.com,3,"[""Morton's The Steakhouse"", 'Rainforest Cafe']"
1659,abstract.com,1,['Abstract']
1660,gomongo.com,2,"[""bd's Mongolian Grill"", ""Bd's Mongolian Grill""]"
1661,starwoodretail.com,20,['Starwood Retail Partners']
1662,worldwide-rs.com,11,['WRS']
1663,captainds.com,1,"[""Captain D's""]"
1664,dimarcogroup.com,1,['Dimarco Group']
1665,arkonpower.com,3,['Arkon Power']
1666,rosemurgyproperties.com,1,['Rosemurgy Properties']
1667,arizona.edu,2,['University of Arizona']
1668,cushmanwakefield.com,6,['Cushman & Wakefield']
1669,bankcardusa.com,2,['BANKCARD USA']
1670,amestools.com,2,['Ames']
1671,andersoncountychamber.org,3,"['Anderson County  Chamber of Commerce', 'Commerce']"
1672,bobbycox.com,1,['Bobby Cox Restaurants']
1673,express.com,3,['Express']
1674,furnisheddwellings.com,1,['Kassin Sabbagh Realty']
1675,greatdaneproperties.com,2,['Great Dane Properties']
1676,flydenver.com,1,['Denver International Airport']
1677,aeconstruction.com,1,['A&E Construction Co']
1678,vbarbershop.com,2,"[""V's Barbershop""]"
1679,developers-realty.com,1,['Developers Realty']
1680,claremontlaw.com,1,['Claremont Law Group']
1681,qualityautosound.com,1,['Audio Express']
1682,kennedycompanies.com,2,['Kennedy Contractors']
1683,landisevans.com,2,['Landis Evans + Partners']
1684,bolay.com,2,['Bolay']
1685,searshc.com,4,['Kmart']
1686,beitler.com,1,['Beitler Commercial Realty Services']
1687,milancap.com,1,['Milan Capital Management']
1688,mcmahonassociates.com,2,['Mcmahon Associates']
1689,cororealty.com,2,['Coro Realty Advisors']
1690,me.com,1,['Advisors Real Estate Asset Services']
1691,axisgroup.com,1,['Axis Group']
1692,corporate.ford.com,2,['Quick Lane']
1693,toaks.org,2,['City of Thousand Oaks']
1694,lighthouserealtysvs.com,1,['Lighthouse Realty Services']
1695,bigsaverfoods.com,1,['Big Saver']
1696,trueblueinc.com,2,"['Peopleready', 'PeopleReady']"
1697,tdsconstruction.com,6,['T D S Construction']
1698,fendi.com,2,['Fendi']
1699,ikonrealtygroup.com,3,['IKON Realty Group']
1700,simoncre.com,1,['Simon CRE']
1701,onemedical.com,2,['One Medical']
1702,latpurser.com,4,['Lat Purser & Associates']
1703,koa.net,2,['KOA']
1704,dealsumm.com,2,['Deal Summ']
1705,irvinecpas.com,7,['Irvine Company']
1706,pizzastudio.com,3,['Pizza Studio']
1707,mcrightsmith.com,2,['Mcright-smith Construction']
1708,hines.com,4,['Hines']
1709,agg.com,3,['Arnall Golden Gregory']
1710,entwinerealestate.com,1,['Entwine Real Estate']
1711,propertypro.com,3,['Propertypro']
1712,azariangroup.com,1,['The Azarian Group']
1713,gspartners.com,4,['George Smith Partners']
1714,24hourfitness.com,2,['24 Hour Fitness']
1715,themorgancos.com,6,['The Morgan Companies']
1716,mww.com,1,['MWWPR']
1717,wakefern.com,1,['Wakefern Food']
1718,ssioptics.com,1,['Spectrum Scientific']
1719,cameronmanagement.com,1,['Cameron Management']
1720,stonehengenyc.com,1,['Stonehenge NYC']
1721,asanapartners.com,16,['Asana Partners']
1722,avalonparkgroup.com,2,"['Avalon Park Group Management', 'Avalon Park Group']"
1723,emeraldcpny.com,1,['Emerald Commercial Properties']
1724,fireworks.com,1,['Phantom Fireworks']
1725,cityinterests.com,1,['City Interests']
1726,cvpre.com,2,['Cole Valley Partners']
1727,primegr.com,1,['Prime Development']
1728,pdgcenters.com,1,['Pacific Development Group']
1729,grantandlewis.com,1,['Grant & Lewis']
1730,insomniacookies.com,2,['Insomnia Cookies']
1731,wwd.com,1,['WWD']
1732,orenshummus.com,1,"[""Oren's Hummus""]"
1733,cardsmart.com,1,['CARD$MART']
1734,argoinvest.com,4,"['DJM Capital Partners', 'Argonaut Investments']"
1735,allamericanrestaurants.com,1,['All American Specialty Restaurants']
1736,tyndaleadvisors.com,2,['Home Hardware Center']
1737,dallimoreco.com,3,"['Dallimore & Co', '7 For All Mankind']"
1738,blackangus.com,2,['Black Angus Steakhouse']
1739,createworldwide.com,2,['CREATE Architecture Planning Design']
1740,key.com,1,['Lee & Associates']
1741,promartialarts.com,1,['PRO Martial Arts']
1742,ralphs.com,2,"['Ralphs', 'Kroger']"
1743,cs.com,1,['LELIN Development']
1744,ros.com,3,"['Ross Dress for Less', ""Dd's DISCOUNTS""]"
1745,mymdnow.com,1,['MD Now Urgent Care']
1746,retail-cre.com,1,['Retail-cre']
1747,apple.com,4,['Apple Store']
1748,odysseyretailadvisors.com,2,['Odyssey Retail Advisors']
1749,thereformation.com,1,['Reformation']
1750,furniturewithasoul.com,1,['Nadeau']
1751,linearretail.com,11,['Linear Retail Properties']
1752,l2partners.com,1,['L2 Partners']
1753,simon.com,3,"['Simon', 'Owl Fish', 'Simon Property Group']"
1754,coffeebeanery.com,2,['Coffee Beanery']
1755,calbaycorp.com,2,['Calbay Development']
1756,bacelineinvestments.com,4,['Baceline Investments']
1757,goldbridgegp.com,1,['Gold Bridge Realty']
1758,1800flowers.com,2,['1-800-Flowers']
1759,triwellproperties.com,2,['Triwell Properties']
1760,henrico.us,1,['Henrico County']
1761,mixt.com,1,['Mixt']
1762,ormondbeach.org,1,['City of Ormond Beach']
1763,naisouthcoast.com,4,['NAI Southcoast']
1764,frg-NY.com,1,['LOFT']
1765,tacodeli.com,2,['Tacodeli']
1766,theakt.com,1,['AKT']
1767,LEERIVERSIDE.COM,1,['Lee & Associates']
1768,deltonafl.gov,1,['City of Deltona']
1769,ascenaretail.com,11,"['Ann Taylor', 'Ascena Retail Group', 'Lou & Grey']"
1770,hobbytown.com,2,"['HobbyTown', 'Hobbytown']"
1771,mayorcainversiones.com,1,['TSCG']
1772,sanluisaz.gov,3,['City of San Luis']
1773,mvgroupusa.com,1,['MV Group USA']
1774,rockwoodam.com,1,['Rockwood Group']
1775,dealpointmerrill.com,3,['Dealpoint Merrill']
1776,myoldsmar.com,1,['City of Oldsmar']
1777,gk-development.com,5,['GK Development']
1778,ceieng.com,2,['CEI Engineering Associates']
1779,cnaenterprises.com,2,['CNA Enterprises']
1780,brookhillcorp.com,1,['Brookhill']
1781,originalroadhousegrill.com,1,['Original Roadhouse Grill']
1782,foreveryogurt.com,1,['Forever Yogurt']
1783,mazalent.com,2,['Orogold']
1784,sandboxvr.com,1,['Sandbox VR']
1785,baytown.org,1,['City of Baytown']
1786,commonwealthcommercial.com,3,['Commonwealth Commercial Partners']
1787,foothillpartners.com,1,['Foothill Partners']
1788,couche-tard.com,1,['Circle K']
1789,mesacenters.com,1,['Brookhurst Shopping Center']
1790,riteaid.com,5,['Rite Aid']
1791,crtl.com,1,['Crown Retail Services']
